,date,cost
1071,2013-10-14,3.55
1072,2013-10-15,3.55
1073,2013-10-16,3.55
1074,2013-10-17,3.55
1075,2013-10-18,3.34
1076,2013-10-21,3.34
1077,2013-10-22,3.34
1078,2013-10-23,2.88
1079,2013-10-24,2.88
1080,2013-10-25,2.88
1081,2013-10-28,2.88
1082,2013-10-29,2.78
1083,2013-10-30,2.78
1084,2013-10-31,2.78
1085,2013-11-01,2.78
1086,2013-11-04,2.78
1087,2013-11-05,2.78
1088,2013-11-06,3.18
1089,2013-11-07,3.18
1090,2013-11-08,3.18
1091,2013-11-11,3.18
1092,2013-11-12,3.18
1093,2013-11-13,3.02
1094,2013-11-14,3.02
1095,2013-11-15,3.02
1096,2013-11-18,3.02
1097,2013-11-19,3.02
1098,2013-11-20,3.14
1099,2013-11-21,3.14
1100,2013-11-22,3.14
1101,2013-11-25,3.14
1102,2013-11-26,3.14
1103,2013-11-27,3.32
1104,2013-11-28,3.32
1105,2013-11-29,3.32
1106,2013-12-02,3.32
1107,2013-12-03,3.32
1108,2013-12-04,3.32
1109,2013-12-05,3.32
1110,2013-12-06,3.3
1111,2013-12-09,3.3
1112,2013-12-10,3.3
1113,2013-12-11,3.3
1114,2013-12-12,3.3
1115,2013-12-13,3.3
1116,2013-12-16,3.3
1117,2013-12-17,3.3
1118,2013-12-18,3.3
1119,2013-12-19,3.3
1120,2013-12-20,3.3
1121,2013-12-23,3.3
1122,2013-12-24,3.3
1123,2013-12-25,3.3
1124,2013-12-26,3.3
1125,2013-12-27,3.3
1126,2013-12-30,3.3
1127,2013-12-31,3.3
1128,2014-01-01,3.3
1129,2014-01-02,3.3
1130,2014-01-03,3.3
1131,2014-01-06,3.3
1132,2014-01-07,3.3
1133,2014-01-08,3.3
1134,2014-01-09,3.3
1135,2014-01-10,3.3
1136,2014-01-13,3.3
1137,2014-01-14,3.3
1138,2014-01-15,3.3
1139,2014-01-16,3.3
1140,2014-01-17,3.3
1141,2014-01-20,3.3
1142,2014-01-21,3.3
1143,2014-01-22,3.3
1144,2014-01-23,3.3
1145,2014-01-24,3.3
1146,2014-01-27,3.94
1147,2014-01-28,3.94
1148,2014-01-29,3.66
1149,2014-01-30,3.66
1150,2014-01-31,3.66
1151,2014-02-03,3.66
1152,2014-02-04,3.66
1153,2014-02-05,3.66
1154,2014-02-06,3.66
1155,2014-02-07,3.66
1156,2014-02-10,3.66
1157,2014-02-11,3.66
1158,2014-02-12,3.66
1159,2014-02-13,3.66
1160,2014-02-14,3.66
1161,2014-02-17,3.66
1162,2014-02-18,3.66
1163,2014-02-19,3.66
1164,2014-02-20,3.66
1165,2014-02-21,3.66
1166,2014-02-24,3.66
1167,2014-02-25,3.66
1168,2014-02-26,3.66
1169,2014-02-27,2.93
1170,2014-02-28,2.93
1171,2014-03-03,2.93
1172,2014-03-04,2.93
1173,2014-03-05,2.93
1174,2014-03-06,2.93
1175,2014-03-07,2.93
1176,2014-03-10,2.88
1177,2014-03-11,2.88
1178,2014-03-12,2.88
1179,2014-03-13,2.88
1180,2014-03-14,2.88
1181,2014-03-17,2.88
1182,2014-03-18,2.88
1183,2014-03-19,2.88
1184,2014-03-20,2.71
1185,2014-03-21,2.71
1186,2014-03-24,2.71
1187,2014-03-25,2.71
1188,2014-03-26,2.71
1189,2014-03-27,2.71
1190,2014-03-28,2.76
1191,2014-03-31,2.76
1192,2014-04-01,2.76
1193,2014-04-02,2.76
1194,2014-04-03,2.76
1195,2014-04-04,2.76
1196,2014-04-07,2.61
1197,2014-04-08,2.61
1198,2014-04-09,2.61
1199,2014-04-10,2.61
1200,2014-04-11,2.6
1201,2014-04-14,2.6
1202,2014-04-15,2.6
1203,2014-04-16,2.6
1204,2014-04-17,2.6
1205,2014-04-18,2.6
1206,2014-04-21,2.6
1207,2014-04-22,2.63
1208,2014-04-23,2.63
1209,2014-04-24,2.63
1210,2014-04-25,2.63
1211,2014-04-28,2.63
1212,2014-04-29,2.63
1213,2014-04-30,2.63
1214,2014-05-01,2.63
1215,2014-05-02,2.63
1216,2014-05-05,2.34
1217,2014-05-06,2.34
1218,2014-05-07,2.34
1219,2014-05-08,2.34
1220,2014-05-09,2.34
1221,2014-05-12,2.34
1222,2014-05-13,2.34
1223,2014-05-14,2.34
1224,2014-05-15,2.26
1225,2014-05-16,2.26
1226,2014-05-19,2.26
1227,2014-05-20,2.26
1228,2014-05-21,2.26
1229,2014-05-22,2.26
1230,2014-05-23,2.26
1231,2014-05-26,2.26
1232,2014-05-27,2.26
1233,2014-05-28,2.26
1234,2014-05-29,2.26
1235,2014-05-30,2.28
1236,2014-06-02,2.28
1237,2014-06-03,2.28
1238,2014-06-04,2.28
1239,2014-06-05,2.28
1240,2014-06-06,2.28
1241,2014-06-09,2.28
1242,2014-06-10,2.28
1243,2014-06-11,2.28
1244,2014-06-12,2.28
1245,2014-06-13,2.28
1246,2014-06-16,2.28
1247,2014-06-17,2.28
1248,2014-06-18,2.28
1249,2014-06-19,2.28
1250,2014-06-20,2.28
1251,2014-06-23,2.28
1252,2014-06-24,2.28
1253,2014-06-25,2.28
1254,2014-06-26,2.28
1255,2014-06-27,2.28
1256,2014-06-30,2.28
1257,2014-07-01,2.28
1258,2014-07-02,2.28
1259,2014-07-03,2.28
1260,2014-07-04,2.28
1261,2014-07-07,2.24
1262,2014-07-08,2.24
1263,2014-07-09,2.24
1264,2014-07-10,2.24
1265,2014-07-11,2.24
1266,2014-07-14,2.24
1267,2014-07-15,2.24
1268,2014-07-16,2.24
1269,2014-07-17,2.24
1270,2014-07-18,2.24
1271,2014-07-21,2.24
1272,2014-07-22,2.24
1273,2014-07-23,2.52
1274,2014-07-24,2.52
1275,2014-07-25,2.52
1276,2014-07-28,2.52
1277,2014-07-29,2.52
1278,2014-07-30,2.52
1279,2014-07-31,2.52
1280,2014-08-01,2.76
1281,2014-08-04,2.76
1282,2014-08-05,2.76
1283,2014-08-06,3.09
1284,2014-08-07,3.09
1285,2014-08-08,3.09
1286,2014-08-11,3.13
1287,2014-08-12,3.13
1288,2014-08-13,3.13
1289,2014-08-14,3.13
1290,2014-08-15,2.99
1291,2014-08-18,2.99
1292,2014-08-19,2.99
1293,2014-08-20,2.99
1294,2014-08-21,2.99
1295,2014-08-22,2.8
1296,2014-08-25,2.8
1297,2014-08-26,2.8
1298,2014-08-27,2.8
1299,2014-08-28,2.8
1300,2014-08-29,2.56
1301,2014-09-01,2.56
1302,2014-09-02,2.56
1303,2014-09-03,2.56
1304,2014-09-04,2.56
1305,2014-09-05,2.32
1306,2014-09-08,2.32
1307,2014-09-09,2.27
1308,2014-09-10,2.27
1309,2014-09-11,2.27
1310,2014-09-12,2.27
1311,2014-09-15,2.27
1312,2014-09-16,2.27
1313,2014-09-17,2.27
1314,2014-09-18,2.27
1315,2014-09-19,2.34
1316,2014-09-22,2.34
1317,2014-09-23,2.34
1318,2014-09-24,2.34
1319,2014-09-25,2.34
1320,2014-09-26,2.34
1321,2014-09-29,2.34
1322,2014-09-30,2.33
1323,2014-10-01,2.33
1324,2014-10-02,2.33
1325,2014-10-03,2.33
1326,2014-10-06,2.33
1327,2014-10-07,2.3
1328,2014-10-08,2.3
1329,2014-10-09,2.3
1330,2014-10-10,2.3
1331,2014-10-13,2.3
1332,2014-10-14,2.17
1333,2014-10-15,2.17
1334,2014-10-16,2.17
1335,2014-10-17,2.17
1336,2014-10-20,2.17
1337,2014-10-21,2.17
1338,2014-10-22,2.17
1339,2014-10-23,2.17
1340,2014-10-24,2.15
1341,2014-10-27,2.15
1342,2014-10-28,2.15
1343,2014-10-29,2.15
1344,2014-10-30,2.15
1345,2014-10-31,2.14
1346,2014-11-03,2.14
1347,2014-11-04,2.14
1348,2014-11-05,2.13
1349,2014-11-06,2.13
1350,2014-11-07,2.13
1351,2014-11-10,2.13
1352,2014-11-11,2.13
1353,2014-11-12,2.13
1354,2014-11-13,2.13
1355,2014-11-14,2.06
1356,2014-11-17,2.06
1357,2014-11-18,2.06
1358,2014-11-19,2.06
1359,2014-11-20,2.06
1360,2014-11-21,2.26
1361,2014-11-24,2.26
1362,2014-11-25,2.26
1363,2014-11-26,2.14
1364,2014-11-27,2.14
1365,2014-11-28,2.14
1366,2014-12-01,2.14
1367,2014-12-02,2.14
1368,2014-12-03,2.14
1369,2014-12-04,2.14
1370,2014-12-05,2.11
1371,2014-12-08,2.11
1372,2014-12-09,2.11
1373,2014-12-10,2.11
1374,2014-12-11,2.11
1375,2014-12-12,2.11
1376,2014-12-15,2.11
1377,2014-12-16,2.11
1378,2014-12-17,2.11
1379,2014-12-18,2.11
1380,2014-12-19,2.11
1381,2014-12-22,2.11
1382,2014-12-23,1.97
1383,2014-12-24,1.97
1384,2014-12-25,1.97
1385,2014-12-26,1.97
1386,2014-12-29,1.97
1387,2014-12-30,1.97
1388,2014-12-31,1.97
1389,2015-01-01,1.97
1390,2015-01-02,1.97
1391,2015-01-05,1.97
1392,2015-01-06,1.97
1393,2015-01-07,1.97
1394,2015-01-08,1.97
1395,2015-01-09,1.97
1396,2015-01-12,2.01
1397,2015-01-13,2.01
1398,2015-01-14,2.01
1399,2015-01-15,2.01
1400,2015-01-16,2.22
1401,2015-01-19,2.22
1402,2015-01-20,2.41
1403,2015-01-21,2.41
1404,2015-01-22,2.41
1405,2015-01-23,2.41
1406,2015-01-26,2.41
1407,2015-01-27,2.41
1408,2015-01-28,2.48
1409,2015-01-29,2.48
1410,2015-01-30,2.48
1411,2015-02-02,2.48
1412,2015-02-03,2.48
1413,2015-02-04,2.21
1414,2015-02-05,2.21
1415,2015-02-06,2.21
1416,2015-02-09,2.21
1417,2015-02-10,2.19
1418,2015-02-11,2.19
1419,2015-02-12,2.19
1420,2015-02-13,2.19
1421,2015-02-16,2.19
1422,2015-02-17,2.19
1423,2015-02-18,2.19
1424,2015-02-19,2.19
1425,2015-02-20,2.28
1426,2015-02-23,2.28
1427,2015-02-24,2.28
1428,2015-02-25,2.28
1429,2015-02-26,2.28
1430,2015-02-27,2.28
1431,2015-03-02,2.21
1432,2015-03-03,2.21
1433,2015-03-04,2.21
1434,2015-03-05,2.21
1435,2015-03-06,2.76
1436,2015-03-09,2.76
1437,2015-03-10,2.76
1438,2015-03-11,2.76
1439,2015-03-12,2.76
1440,2015-03-13,2.75
1441,2015-03-16,2.75
1442,2015-03-17,2.75
1443,2015-03-18,2.75
1444,2015-03-19,2.75
1445,2015-03-20,2.89
1446,2015-03-23,2.89
1447,2015-03-24,2.89
1448,2015-03-25,2.89
1449,2015-03-26,2.89
1450,2015-03-27,2.81
1451,2015-03-30,2.81
1452,2015-03-31,2.81
1453,2015-04-01,2.81
1454,2015-04-02,2.72
1455,2015-04-03,2.72
1456,2015-04-06,2.72
1457,2015-04-07,2.72
1458,2015-04-08,2.72
1459,2015-04-09,2.72
1460,2015-04-10,2.68
1461,2015-04-13,2.68
1462,2015-04-14,2.68
1463,2015-04-15,2.68
1464,2015-04-16,2.68
1465,2015-04-17,2.63
1466,2015-04-20,2.63
1467,2015-04-21,2.63
1468,2015-04-22,2.63
1469,2015-04-23,2.63
1470,2015-04-24,2.79
1471,2015-04-27,2.79
1472,2015-04-28,2.79
1473,2015-04-29,2.79
1474,2015-04-30,2.79
1475,2015-05-01,2.79
1476,2015-05-04,2.79
1477,2015-05-05,3.12
1478,2015-05-06,3.12
1479,2015-05-07,3.12
1480,2015-05-08,3.04
1481,2015-05-11,3.04
1482,2015-05-12,3.07
1483,2015-05-13,3.07
1484,2015-05-14,3.07
1485,2015-05-15,3.07
1486,2015-05-18,3.07
1487,2015-05-19,3.07
1488,2015-05-20,3.07
1489,2015-05-21,3.07
1490,2015-05-22,3.02
1491,2015-05-25,3.02
1492,2015-05-26,3.02
1493,2015-05-27,3.02
1494,2015-05-28,3.02
1495,2015-05-29,3.09
1496,2015-06-01,3.09
1497,2015-06-02,3.17
1498,2015-06-03,3.17
1499,2015-06-04,3.17
1500,2015-06-05,3.17
1501,2015-06-08,3.17
1502,2015-06-09,3.17
1503,2015-06-10,3.17
1504,2015-06-11,3.17
1505,2015-06-12,3.23
1506,2015-06-15,3.23
1507,2015-06-16,3.23
1508,2015-06-17,3.23
1509,2015-06-18,3.23
1510,2015-06-19,3.33
1511,2015-06-22,3.33
1512,2015-06-23,3.33
1513,2015-06-24,3.33
1514,2015-06-25,3.33
1515,2015-06-26,3.48
1516,2015-06-29,3.48
1517,2015-06-30,3.48
1518,2015-07-01,3.51
1519,2015-07-02,3.51
1520,2015-07-03,3.51
1521,2015-07-06,3.51
1522,2015-07-07,3.51
1523,2015-07-08,3.51
1524,2015-07-09,3.51
1525,2015-07-10,3.56
1526,2015-07-13,3.56
1527,2015-07-14,3.56
1528,2015-07-15,3.56
1529,2015-07-16,3.62
1530,2015-07-17,3.62
1531,2015-07-20,3.62
1532,2015-07-21,3.67
1533,2015-07-22,3.67
1534,2015-07-23,3.67
1535,2015-07-24,3.67
1536,2015-07-27,3.67
1537,2015-07-28,3.72
1538,2015-07-29,3.72
1539,2015-07-30,3.72
1540,2015-07-31,3.72
1541,2015-08-03,3.72
1542,2015-08-04,3.68
1543,2015-08-05,3.68
1544,2015-08-06,3.68
1545,2015-08-07,3.68
1546,2015-08-10,3.68
1547,2015-08-11,3.68
1548,2015-08-12,3.73
1549,2015-08-13,3.73
1550,2015-08-14,3.73
1551,2015-08-17,3.73
1552,2015-08-18,3.73
1553,2015-08-19,3.73
1554,2015-08-20,3.73
1555,2015-08-21,3.76
1556,2015-08-24,3.76
1557,2015-08-25,3.76
1558,2015-08-26,3.68
1559,2015-08-27,3.68
1560,2015-08-28,3.68
1561,2015-08-31,3.68
1562,2015-09-01,3.68
1563,2015-09-02,3.8
1564,2015-09-03,3.8
1565,2015-09-04,3.8
1566,2015-09-07,3.8
1567,2015-09-08,3.8
1568,2015-09-09,3.8
1569,2015-09-10,3.8
1570,2015-09-11,4.05
1571,2015-09-14,4.05
1572,2015-09-15,4.05
1573,2015-09-16,4.05
1574,2015-09-17,4.05
1575,2015-09-18,3.95
1576,2015-09-21,3.95
1577,2015-09-22,3.95
1578,2015-09-23,3.95
1579,2015-09-24,3.95
1580,2015-09-25,4.01
1581,2015-09-28,4.01
1582,2015-09-29,4.01
1583,2015-09-30,4.01
1584,2015-10-01,4.01
1585,2015-10-02,3.86
1586,2015-10-05,3.86
1587,2015-10-06,3.86
1588,2015-10-07,3.88
1589,2015-10-08,3.88
1590,2015-10-09,3.88
1591,2015-10-12,3.88
1592,2015-10-13,3.88
1593,2015-10-14,3.88
1594,2015-10-15,3.88
1595,2015-10-16,3.86
1596,2015-10-19,3.86
1597,2015-10-20,3.86
1598,2015-10-21,3.86
1599,2015-10-22,3.86
1600,2015-10-23,3.76
1601,2015-10-26,3.76
1602,2015-10-27,3.76
1603,2015-10-28,3.76
1604,2015-10-29,3.76
1605,2015-10-30,4.02
1606,2015-11-02,4.02
1607,2015-11-03,4.02
1608,2015-11-04,4.02
1609,2015-11-05,4.02
1610,2015-11-06,3.67
1611,2015-11-09,3.67
1612,2015-11-10,3.67
1613,2015-11-11,3.67
1614,2015-11-12,3.67
1615,2015-11-13,3.43
1616,2015-11-16,3.43
1617,2015-11-17,3.43
1618,2015-11-18,3.43
1619,2015-11-19,3.43
1620,2015-11-20,3.37
1621,2015-11-23,3.37
1622,2015-11-24,3.37
1623,2015-11-25,3.37
1624,2015-11-26,3.37
1625,2015-11-27,3.35
1626,2015-11-30,3.35
1627,2015-12-01,3.35
1628,2015-12-02,3.3
1629,2015-12-03,3.3
1630,2015-12-04,3.3
1631,2015-12-07,3.3
1632,2015-12-08,3.3
1633,2015-12-09,3.3
1634,2015-12-10,3.3
1635,2015-12-11,3.16
1636,2015-12-14,3.16
1637,2015-12-15,3.16
1638,2015-12-16,3.22
1639,2015-12-17,3.22
1640,2015-12-18,3.22
1641,2015-12-21,3.22
1642,2015-12-22,3.22
1643,2015-12-23,3.22
1644,2015-12-24,3.22
1645,2015-12-25,3.22
1646,2015-12-28,3.22
1647,2015-12-29,3.22
1648,2015-12-30,3.22
1649,2015-12-31,3.22
1650,2016-01-01,3.22
1651,2016-01-04,3.22
1652,2016-01-05,3.22
1653,2016-01-06,3.22
1654,2016-01-07,3.22
1655,2016-01-08,3.2
1656,2016-01-11,3.2
1657,2016-01-12,3.2
1658,2016-01-13,3.2
1659,2016-01-14,3.2
1660,2016-01-15,3.17
1661,2016-01-18,3.17
1662,2016-01-19,3.17
1663,2016-01-20,3.17
1664,2016-01-21,3.17
1665,2016-01-22,3.16
1666,2016-01-25,3.16
1667,2016-01-26,3.16
1668,2016-01-27,3.16
1669,2016-01-28,3.16
1670,2016-01-29,3.16
1671,2016-02-01,3.16
1672,2016-02-02,3.16
1673,2016-02-03,3.16
1674,2016-02-04,3.16
1675,2016-02-05,3.04
1676,2016-02-08,3.04
1677,2016-02-09,3.04
1678,2016-02-10,3.04
1679,2016-02-11,3.04
1680,2016-02-12,2.93
1681,2016-02-15,2.93
1682,2016-02-16,2.93
1683,2016-02-17,2.93
1684,2016-02-18,2.93
1685,2016-02-19,2.93
1686,2016-02-22,2.93
1687,2016-02-23,2.93
1688,2016-02-24,2.93
1689,2016-02-25,2.93
1690,2016-02-26,2.94
1691,2016-02-29,2.94
1692,2016-03-01,2.94
1693,2016-03-02,2.94
1694,2016-03-03,2.94
1695,2016-03-04,2.8
1696,2016-03-07,2.8
1697,2016-03-08,2.8
1698,2016-03-09,2.8
1699,2016-03-10,2.8
1700,2016-03-11,2.77
1701,2016-03-14,2.77
1702,2016-03-15,2.77
1703,2016-03-16,2.77
1704,2016-03-17,2.77
1705,2016-03-18,2.72
1706,2016-03-21,2.72
1707,2016-03-22,2.72
1708,2016-03-23,2.72
1709,2016-03-24,2.72
1710,2016-03-25,2.49
1711,2016-03-28,2.49
1712,2016-03-29,2.49
1713,2016-03-30,2.49
1714,2016-03-31,2.49
1715,2016-04-01,2.45
1716,2016-04-04,2.45
1717,2016-04-05,2.45
1718,2016-04-06,2.45
1719,2016-04-07,2.45
1720,2016-04-08,2.45
1721,2016-04-11,2.27
1722,2016-04-12,2.12
1723,2016-04-13,2.12
1724,2016-04-14,2.12
1725,2016-04-15,2.12
1726,2016-04-18,2.12
1727,2016-04-19,2.12
1728,2016-04-20,2.12
1729,2016-04-21,2.12
1730,2016-04-22,2.37
1731,2016-04-25,2.37
1732,2016-04-26,2.37
1733,2016-04-27,2.37
1734,2016-04-28,2.43
1735,2016-04-29,2.43
1736,2016-05-02,2.43
1737,2016-05-03,2.43
1738,2016-05-04,2.43
1739,2016-05-05,2.45
1740,2016-05-06,2.45
1741,2016-05-09,2.45
1742,2016-05-10,2.45
1743,2016-05-11,2.47
1744,2016-05-12,2.47
1745,2016-05-13,2.47
1746,2016-05-16,2.47
1747,2016-05-17,2.47
1748,2016-05-18,2.47
1749,2016-05-19,2.47
1750,2016-05-20,2.47
1751,2016-05-23,2.47
1752,2016-05-24,2.47
1753,2016-05-25,2.57
1754,2016-05-26,2.57
1755,2016-05-27,2.57
1756,2016-05-30,2.57
1757,2016-05-31,2.86
1758,2016-06-01,2.86
1759,2016-06-02,2.86
1760,2016-06-03,2.86
1761,2016-06-06,2.86
1762,2016-06-07,2.86
1763,2016-06-08,2.86
1764,2016-06-09,2.86
1765,2016-06-10,2.86
1766,2016-06-13,2.86
1767,2016-06-14,2.86
1768,2016-06-15,2.86
1769,2016-06-16,2.86
1770,2016-06-17,3.04
1771,2016-06-20,3.04
1772,2016-06-21,3.04
1773,2016-06-22,3.14
1774,2016-06-23,3.14
1775,2016-06-24,3.14
1776,2016-06-27,3.14
1777,2016-06-28,3.14
1778,2016-06-29,3.14
1779,2016-06-30,3.14
1780,2016-07-01,3.14
1781,2016-07-04,3.14
1782,2016-07-05,3.16
1783,2016-07-06,3.16
1784,2016-07-07,3.16
1785,2016-07-08,3.16
1786,2016-07-11,3.16
1787,2016-07-12,3.15
1788,2016-07-13,3.15
1789,2016-07-14,3.15
1790,2016-07-15,3.15
1791,2016-07-18,3.15
1792,2016-07-19,3.1
1793,2016-07-20,3.1
1794,2016-07-21,3.1
1795,2016-07-22,3.1
1796,2016-07-25,3.1
1797,2016-07-26,2.94
1798,2016-07-27,2.94
1799,2016-07-28,2.94
1800,2016-07-29,2.94
1801,2016-08-01,2.94
1802,2016-08-02,2.93
1803,2016-08-03,2.93
1804,2016-08-04,2.93
1805,2016-08-05,2.93
1806,2016-08-08,2.93
1807,2016-08-09,2.93
1808,2016-08-10,2.93
1809,2016-08-11,2.88
1810,2016-08-12,2.88
1811,2016-08-15,2.88
1812,2016-08-16,2.88
1813,2016-08-17,2.88
1814,2016-08-18,2.88
1815,2016-08-19,2.94
1816,2016-08-22,2.94
1817,2016-08-23,2.94
1818,2016-08-24,2.94
1819,2016-08-25,2.9
1820,2016-08-26,2.9
1821,2016-08-29,2.9
1822,2016-08-30,2.9
1823,2016-08-31,2.93
1824,2016-09-01,2.93
1825,2016-09-02,2.93
1826,2016-09-05,2.93
1827,2016-09-06,3.03
1828,2016-09-07,3.03
1829,2016-09-08,3.03
1830,2016-09-09,3.03
1831,2016-09-12,3.03
1832,2016-09-13,3.13
1833,2016-09-14,3.13
1834,2016-09-15,3.13
1835,2016-09-16,3.13
1836,2016-09-19,3.13
1837,2016-09-20,3.13
1838,2016-09-21,3.29
1839,2016-09-22,3.29
1840,2016-09-23,3.29
1841,2016-09-26,3.29
1842,2016-09-27,3.29
1843,2016-09-28,3.29
1844,2016-09-29,3.29
1845,2016-09-30,3.47
1846,2016-10-03,3.47
1847,2016-10-04,3.58
1848,2016-10-05,3.58
1849,2016-10-06,3.58
1850,2016-10-07,3.58
1851,2016-10-10,3.58
1852,2016-10-11,3.51
1853,2016-10-12,3.51
1854,2016-10-13,3.51
1855,2016-10-14,3.51
1856,2016-10-17,3.51
1857,2016-10-18,3.35
1858,2016-10-19,3.35
1859,2016-10-20,3.35
1860,2016-10-21,3.35
1861,2016-10-24,3.35
1862,2016-10-25,3.63
1863,2016-10-26,3.63
1864,2016-10-27,3.63
1865,2016-10-28,3.63
1866,2016-10-31,3.63
1867,2016-11-01,3.69
1868,2016-11-02,3.69
1869,2016-11-03,3.69
1870,2016-11-04,3.69
1871,2016-11-07,3.69
1872,2016-11-08,3.59
1873,2016-11-09,3.59
1874,2016-11-10,3.59
1875,2016-11-11,3.59
1876,2016-11-14,3.59
1877,2016-11-15,3.57
1878,2016-11-16,3.57
1879,2016-11-17,3.57
1880,2016-11-18,3.57
1881,2016-11-21,3.57
1882,2016-11-22,3.57
1883,2016-11-23,3.68
1884,2016-11-24,3.68
1885,2016-11-25,3.68
1886,2016-11-28,3.68
1887,2016-11-29,3.68
1888,2016-11-30,3.7
1889,2016-12-01,3.7
1890,2016-12-02,3.7
1891,2016-12-05,3.7
1892,2016-12-06,3.7
1893,2016-12-07,3.7
1894,2016-12-08,3.7
1895,2016-12-09,3.63
1896,2016-12-12,3.63
1897,2016-12-13,3.63
1898,2016-12-14,3.63
1899,2016-12-15,3.63
1900,2016-12-16,3.76
1901,2016-12-19,3.76
1902,2016-12-20,3.76
1903,2016-12-21,3.59
1904,2016-12-22,3.59
1905,2016-12-23,3.59
1906,2016-12-26,3.59
1907,2016-12-27,3.59
1908,2016-12-28,3.59
1909,2016-12-29,3.59
1910,2016-12-30,3.59
1911,2017-01-02,3.59
1912,2017-01-03,3.59
1913,2017-01-04,3.59
1914,2017-01-05,3.56
1915,2017-01-06,3.56
1916,2017-01-09,3.56
1917,2017-01-10,3.56
1918,2017-01-11,3.56
1919,2017-01-12,3.56
1920,2017-01-13,3.45
1921,2017-01-16,3.45
1922,2017-01-17,3.45
1923,2017-01-18,3.45
1924,2017-01-19,3.45
1925,2017-01-20,3.53
1926,2017-01-23,3.53
1927,2017-01-24,3.53
1928,2017-01-25,3.53
1929,2017-01-26,3.53
1930,2017-01-27,3.48
1931,2017-01-30,3.48
1932,2017-01-31,3.48
1933,2017-02-01,3.48
1934,2017-02-02,3.48
1935,2017-02-03,3.49
1936,2017-02-06,3.49
1937,2017-02-07,3.49
1938,2017-02-08,3.49
1939,2017-02-09,3.49
1940,2017-02-10,3.38
1941,2017-02-13,3.38
1942,2017-02-14,3.38
1943,2017-02-15,3.29
1944,2017-02-16,3.29
1945,2017-02-17,3.29
1946,2017-02-20,3.29
1947,2017-02-21,3.33
1948,2017-02-22,3.33
1949,2017-02-23,3.33
1950,2017-02-24,3.33
1951,2017-02-27,3.33
1952,2017-02-28,3.16
1953,2017-03-01,3.16
1954,2017-03-02,3.16
1955,2017-03-03,3.16
1956,2017-03-06,3.16
1957,2017-03-07,3.0
1958,2017-03-08,3.0
1959,2017-03-09,3.0
1960,2017-03-10,3.0
1961,2017-03-13,3.0
1962,2017-03-14,2.99
1963,2017-03-15,2.99
1964,2017-03-16,2.99
1965,2017-03-17,2.99
1966,2017-03-20,2.99
1967,2017-03-21,2.97
1968,2017-03-22,2.97
1969,2017-03-23,2.97
1970,2017-03-24,2.97
1971,2017-03-27,2.97
1972,2017-03-28,2.97
1973,2017-03-29,2.95
1974,2017-03-30,2.95
1975,2017-03-31,2.95
1976,2017-04-03,2.95
1977,2017-04-04,2.95
1978,2017-04-05,2.96
1979,2017-04-06,2.96
1980,2017-04-07,2.96
1981,2017-04-10,2.96
1982,2017-04-11,3.04
1983,2017-04-12,3.04
1984,2017-04-13,3.04
1985,2017-04-14,3.04
1986,2017-04-17,3.04
1987,2017-04-18,3.06
1988,2017-04-19,3.06
1989,2017-04-20,3.06
1990,2017-04-21,3.06
1991,2017-04-24,3.06
1992,2017-04-25,3.06
1993,2017-04-26,3.09
1994,2017-04-27,3.09
1995,2017-04-28,3.09
1996,2017-05-01,3.09
1997,2017-05-02,3.09
1998,2017-05-03,3.09
1999,2017-05-04,3.09
2000,2017-05-05,3.09
2001,2017-05-08,3.09
2002,2017-05-09,3.15
2003,2017-05-10,3.15
2004,2017-05-11,3.15
2005,2017-05-12,3.15
2006,2017-05-15,3.15
2007,2017-05-16,3.15
2008,2017-05-17,3.44
2009,2017-05-18,3.44
2010,2017-05-19,3.44
2011,2017-05-22,3.44
2012,2017-05-23,3.48
2013,2017-05-24,3.48
2014,2017-05-25,3.48
2015,2017-05-26,3.48
2016,2017-05-29,3.48
2017,2017-05-30,3.48
2018,2017-05-31,3.48
2019,2017-06-01,3.48
2020,2017-06-02,3.44
2021,2017-06-05,3.44
2022,2017-06-06,3.44
2023,2017-06-07,3.44
2024,2017-06-08,3.44
2025,2017-06-09,3.44
2026,2017-06-12,3.44
2027,2017-06-13,3.44
2028,2017-06-14,3.39
2029,2017-06-15,3.39
2030,2017-06-16,3.39
2031,2017-06-19,3.39
2032,2017-06-20,3.39
2033,2017-06-21,3.39
2034,2017-06-22,3.39
2035,2017-06-23,3.39
2036,2017-06-26,3.41
2037,2017-06-27,3.41
2038,2017-06-28,3.41
2039,2017-06-29,3.41
2040,2017-06-30,3.41
2041,2017-07-03,3.41
2042,2017-07-04,3.41
2043,2017-07-05,3.41
2044,2017-07-06,3.41
2045,2017-07-07,3.41
2046,2017-07-10,3.44
2047,2017-07-11,3.44
2048,2017-07-12,3.38
2049,2017-07-13,3.38
2050,2017-07-14,3.38
2051,2017-07-17,3.38
2052,2017-07-18,3.38
2053,2017-07-19,3.36
2054,2017-07-20,3.36
2055,2017-07-21,3.36
2056,2017-07-24,3.36
2057,2017-07-25,3.36
2058,2017-07-26,3.42
2059,2017-07-27,3.42
2060,2017-07-28,3.42
2061,2017-07-31,3.42
2062,2017-08-01,3.32
2063,2017-08-02,3.32
2064,2017-08-03,3.32
2065,2017-08-04,3.32
2066,2017-08-07,3.32
2067,2017-08-08,3.32
2068,2017-08-09,3.32
2069,2017-08-10,3.32
